2910	5
2911	3
2912	3
2913	6
2914	6
2915	1
2916	5
2917	5
2918	9999
2919	6
2920	9999
2921	1
2922	6
2923	9999
2924	9999
2925	6
2926	9999
2927	6
2928	5
2929	2
2930	9999
2931	6
2932	5
2933	5
2934	1
2935	6
2936	2
2937	3
2938	6
2939	9999
2940	6
2941	6
2942	9999
2943	1
2944	6
2945	1
2946	5
2947	5
2948	3
2949	1
2950	9999
2951	5
2952	9999
2953	3
2954	6
2955	2
2956	5
2957	3
2958	2
2959	1
2960	6
2961	6
2962	6
2963	6
2964	0
2965	1
2966	3
2967	1
2968	1
2969	3
2970	5
2971	5
2972	6
2973	9999
2974	9999
2975	5
2976	9999
2977	3
2978	6
2979	1
2980	1
2981	3
2982	0
2983	9999
2984	3
2985	1
2986	9999
2987	5
2988	6
2989	1
2990	6
2991	2
2992	6
2993	5
2994	5
2995	6
2996	9999
2997	1
2998	5
2999	6
3000	9999
3001	6
3002	0
3003	6
3004	3
3005	9999
3006	6
3007	2
3008	6
3009	9999
3010	6
3011	1
3012	9999
3013	5
3014	0
3015	5
3016	2
3017	5
3018	6
3019	5
3020	1
3021	3
3022	1
3023	5
3024	5
3025	9999
3026	6
3027	1
3028	9999
3029	5
3030	6
3031	6
3032	1
3033	3
3034	3
3035	6
3036	1
3037	5
3038	6
3039	6
3040	5
3041	6
3042	9999
3043	3
3044	0
3045	5
3046	1
3047	1
3048	3
3049	0
3050	9999
3051	9999
3052	6
3053	6
3054	9999
3055	3
3056	3
3057	9999
3058	6
3059	9999
3060	9999
3061	3
3062	9999
3063	3
3064	9999
3065	3
3066	9999
3067	9999
3068	5
3069	1
3070	3
3071	3
3072	6
3073	9999
3074	5
3075	6
3076	6
3077	9999
3078	3
3079	6
3080	9999
3081	6
3082	9999
3083	6
3084	5
3085	3
3086	2
3087	9999
3088	9999
3089	1
3090	9999
3091	0
3092	9999
3093	9999
3094	6
3095	9999
3096	3
3097	2
3098	6
3099	6
3100	9999
3101	6
3102	9999
3103	5
3104	1
3105	1
3106	6
3107	9999
3108	6
3109	9999
3110	6
3111	5
3112	3
3113	0
3114	1
3115	6
3116	6
3117	1
3118	6
3119	2
3120	2
3121	6
3122	1
3123	3
3124	9999
3125	9999
3126	1
3127	3
3128	6
3129	9999
3130	3
3131	6
3132	5
3133	9999
3134	2
3135	9999
3136	6
3137	5
3138	2
3139	6
3140	5
3141	6
3142	6
3143	6
3144	9999
3145	0
3146	9999
3147	5
3148	2
3149	3
3150	5
3151	9999
3152	5
3153	9999
3154	1
3155	1
3156	5
3157	3
3158	6
3159	6
3160	1
3161	5
3162	1
3163	5
3164	5
3165	5
3166	6
3167	5
3168	3
3169	9999
3170	6
3171	9999
3172	1
3173	6
3174	3
3175	5
3176	4
3177	4
3178	5
3179	5
3180	9999
3181	6
3182	3
3183	9999
3184	9999
3185	6
3186	9999
3187	9999
3188	1
3189	9999
3190	9999
3191	6
3192	5
3193	9999
3194	9999
3195	6
3196	6
3197	5
3198	6
3199	0
3200	1
3201	6
3202	9999
3203	5
3204	4
3205	3
3206	1
3207	6
3208	9999
3209	9999
3210	6
3211	6
3212	1
3213	6
3214	9999
3215	5
3216	1
3217	1
3218	6
3219	1
3220	9999
3221	3
3222	6
3223	5
3224	9999
3225	5
3226	2
3227	3
3228	6
3229	5
3230	6
3231	4
3232	0
3233	6
3234	6
3235	9999
3236	9999
3237	5
3238	5
3239	9999
3240	2
3241	3
3242	2
3243	3
3244	9999
3245	2
3246	6
3247	5
3248	1
3249	6
3250	6
3251	6
3252	5
3253	6
3254	5
3255	9999
3256	5
3257	0
3258	4
3259	3
3260	9999
3261	1
3262	6
3263	9999
3264	9999
3265	6
3266	6
3267	9999
3268	2
3269	9999
3270	6
3271	6
3272	3
3273	3
3274	2
3275	1
3276	6
3277	5
3278	1
3279	0
3280	6
3281	6
3282	6
3283	6
3284	5
3285	9999
3286	0
3287	9999
3288	2
3289	1
3290	3
3291	5
3292	6
3293	5
3294	9999
3295	3
3296	9999
3297	6
3298	3
3299	5
3300	6
3301	1
3302	1
3303	1
3304	6
3305	9999
3306	0
3307	1
3308	3
3309	6
3310	6
3311	6
3312	6
3313	3
3314	0
3315	1
3316	1
3317	9999
3318	6
3319	5
3320	5
3321	4
3322	6
3323	6
3324	5
3325	6
3326	3
3327	6
3328	6
3329	5
3330	0
3331	6
3332	6
3333	0
3334	9999
3335	6
3336	5
3337	1
3338	1
3339	1
3340	5
3341	6
3342	5
3343	9999
3344	3
3345	1
3346	5
3347	5
3348	3
3349	5
3350	6
3351	3
3352	9999
3353	5
3354	9999
3355	5
3356	9999
3357	6
3358	9999
3359	3
3360	9999
3361	6
3362	6
3363	6
3364	5
3365	0
3366	1
3367	9999
3368	2
3369	1
3370	9999
3371	1
3372	9999
3373	1
3374	6
3375	9999
3376	3
3377	6
3378	1
3379	5
3380	9999
3381	6
3382	5
3383	2
3384	1
3385	5
3386	3
3387	5
3388	6
3389	2
3390	9999
3391	5
3392	9999
3393	6
3394	6
3395	4
3396	2
3397	6
3398	5
3399	3
3400	3
3401	3
3402	6
3403	6
3404	5
3405	1
3406	3
3407	9999
3408	6
3409	6
3410	6
3411	6
3412	5
3413	6
3414	9999
3415	3
3416	3
3417	6
3418	3
3419	9999
3420	6
3421	5
3422	9999
3423	9999
3424	1
3425	9999
3426	6
3427	6
3428	0
3429	2
3430	2
3431	6
3432	4
3433	5
3434	3
3435	2
3436	9999
3437	6
3438	6
3439	9999
3440	5
3441	6
3442	6
3443	0
3444	3
3445	5
3446	9999
3447	6
3448	1
3449	6
3450	6
3451	3
3452	5
3453	6
3454	9999
3455	6
3456	6
3457	1
3458	0
3459	6
3460	5
3461	5
3462	9999
3463	5
3464	6
3465	1
3466	9999
3467	3
3468	1
3469	0
3470	3
3471	5
3472	3
3473	4
3474	3
3475	0
3476	5
3477	3
3478	1
3479	6
3480	6
3481	9999
3482	5
3483	6
3484	5
3485	6
3486	9999
3487	2
3488	1
3489	6
3490	9999
3491	4
3492	6
3493	9999
3494	0
3495	9999
3496	9999
3497	9999
3498	5
3499	6
3500	0
3501	6
3502	5
3503	1
3504	5
3505	9999
3506	6
3507	5
3508	6
3509	9999
3510	6
3511	1
3512	6
3513	6
3514	5
3515	0
3516	5
3517	3
3518	5
3519	1
3520	1
3521	6
3522	2
3523	3
3524	3
3525	9999
3526	3
3527	1
3528	6
3529	6
3530	6
3531	5
3532	5
3533	9999
3534	1
3535	6
3536	3
3537	6
3538	9999
3539	6
3540	9999
3541	6
3542	6
3543	0
3544	9999
3545	6
3546	9999
3547	3
3548	0
3549	0
3550	9999
3551	9999
3552	5
3553	5
3554	5
3555	9999
3556	6
3557	9999
3558	3
3559	5
3560	3
3561	6
3562	6
3563	5
3564	4
3565	6
3566	1
3567	9999
3568	6
3569	9999
3570	5
3571	5
3572	3
3573	9999
3574	5
3575	9999
3576	3
3577	9999
3578	0
3579	1
3580	6
3581	3
3582	1
3583	9999
3584	3
3585	9999
3586	1
3587	4
3588	5
3589	3
3590	5
3591	5
3592	6
3593	5
3594	3
3595	5
3596	6
3597	1
3598	3
3599	0
3600	0
3601	6
3602	1
3603	5
3604	5
3605	6
3606	3
3607	6
3608	5
3609	1
3610	0
3611	1
3612	3
3613	9999
3614	6
3615	9999
3616	5
3617	6
3618	6
3619	6
3620	5
3621	5
3622	9999
3623	5
3624	1
3625	6
3626	5
3627	5
3628	3
3629	6
3630	2
3631	6
3632	6
3633	3
3634	3
3635	6
3636	5
3637	9999
3638	3
3639	1
3640	0
3641	6
3642	0
3643	2
3644	1
3645	9999
3646	5
3647	6
3648	9999
3649	2
3650	3
3651	3
3652	5
3653	9999
3654	6
3655	3
3656	5
3657	6
3658	3
3659	5
3660	0
3661	5
3662	2
3663	6
3664	9999
3665	9999
3666	2
3667	6
3668	9999
3669	3
3670	5
3671	5
3672	6
3673	9999
3674	9999
3675	3
3676	6
3677	6
3678	5
3679	6
3680	9999
3681	1
3682	6
3683	6
3684	2
3685	5
3686	6
3687	9999
3688	3
3689	5
3690	6
3691	1
3692	2
3693	6
3694	3
3695	6
3696	1
3697	0
3698	1
3699	1
3700	6
3701	5
3702	5
3703	5
3704	5
3705	1
3706	5
3707	0
3708	5
3709	6
3710	6
3711	6
3712	9999
3713	9999
3714	6
3715	9999
3716	9999
3717	6
3718	3
3719	5
3720	6
3721	2
3722	6
3723	5
3724	2
3725	5
3726	5
3727	9999
3728	6
3729	3
3730	2
3731	5
3732	5
3733	5
3734	3
3735	5
3736	6
3737	9999
3738	9999
3739	6
3740	9999
3741	1
3742	0
3743	9999
3744	9999
3745	5
3746	5
3747	3
3748	5
3749	5
3750	1
3751	3
3752	5
3753	3
3754	3
3755	9999
3756	6
3757	9999
3758	6
3759	1
3760	5
3761	5
3762	5
3763	6
3764	6
3765	5
3766	9999
3767	9999
3768	2
3769	9999
3770	1
3771	5
3772	9999
3773	6
3774	3
3775	1
3776	4
3777	9999
3778	0
3779	1
3780	5
3781	5
3782	3
3783	1
3784	5
3785	9999
3786	6
3787	0
3788	5
3789	5
3790	6
3791	1
3792	5
3793	0
3794	3
3795	3
3796	6
3797	5
3798	6
3799	1
3800	5
3801	6
3802	3
3803	6
3804	9999
3805	6
3806	3
3807	3
3808	0
3809	6
3810	3
3811	5
3812	9999
3813	6
3814	6
3815	6
3816	6
3817	6
3818	9999
3819	9999
3820	3
3821	6
3822	6
3823	1
3824	1
3825	1
3826	6
3827	6
3828	3
3829	2
3830	6
3831	5
3832	3
3833	0
3834	5
3835	6
3836	6
3837	9999
3838	5
3839	1
3840	1
3841	6
3842	6
3843	3
3844	9999
3845	5
3846	6
3847	0
3848	3
3849	5
3850	0
3851	6
3852	6
3853	9999
3854	6
3855	3
3856	6
3857	5
3858	2
3859	5
3860	1
3861	5
3862	6
3863	6
3864	2
3865	6
3866	4
3867	3
3868	5
3869	1
3870	3
3871	6
3872	6
3873	5
3874	1
3875	3
3876	3
3877	5
3878	3
3879	6
3880	1
3881	9999
3882	2
3883	6
3884	5
3885	6
3886	6
3887	6
3888	9999
3889	1
3890	6
3891	5
3892	9999
3893	9999
3894	6
3895	5
3896	5
3897	9999
3898	9999
3899	0
3900	5
3901	6
3902	6
3903	1
3904	9999
3905	3
3906	6
3907	5
3908	5
3909	9999
3910	5
3911	9999
3912	9999
3913	9999
3914	5
3915	5
3916	3
3917	1
3918	9999
3919	6
3920	4
3921	3
3922	1
3923	3
3924	5
3925	5
3926	9999
3927	5
3928	6
3929	6
3930	6
3931	3
3932	6
3933	6
3934	6
3935	9999
3936	9999
3937	9999
3938	3
3939	6
3940	6
3941	6
3942	9999
3943	6
3944	4
3945	9999
3946	0
3947	6
3948	3
3949	6
3950	5
3951	1
3952	6
3953	6
3954	1
3955	9999
3956	1
3957	6
3958	5
3959	9999
3960	1
3961	6
3962	5
3963	3
3964	5
3965	0
3966	3
3967	6
3968	5
3969	6
3970	6
3971	5
3972	5
3973	6
3974	5
3975	9999
3976	3
3977	9999
3978	6
3979	5
3980	0
3981	1
3982	6
3983	5
3984	3
3985	3
3986	0
3987	3
3988	5
3989	3
3990	6
3991	6
3992	5
3993	9999
3994	5
3995	9999
3996	4
3997	9999
3998	6
3999	6
4000	9999
4001	5
4002	9999
4003	3
4004	9999
4005	5
4006	3
4007	3
4008	1
4009	4
4010	4
4011	6
4012	6
4013	6
4014	6
4015	1
4016	5
4017	9999
4018	1
4019	3
4020	9999
4021	2
4022	4
4023	2
4024	9999
4025	6
4026	9999
4027	6
4028	3
4029	2
4030	2
4031	6
4032	1
4033	1
4034	3
4035	6
4036	3
4037	5
4038	6
4039	5
4040	9999
4041	6
4042	9999
4043	6
4044	6
4045	3
4046	5
4047	5
4048	3
4049	5
4050	5
4051	9999
4052	5
4053	9999
4054	6
4055	1
4056	0
4057	3
4058	3
4059	0
4060	5
4061	3
4062	1
4063	5
4064	1
4065	2
4066	1
4067	6
4068	6
4069	9999
4070	9999
4071	1
4072	1
4073	5
4074	3
4075	3
4076	5
4077	5
4078	6
4079	9999
4080	9999
4081	6
4082	6
4083	3
4084	9999
4085	6
4086	1
4087	5
4088	5
4089	5
4090	6
4091	5
4092	3
4093	6
4094	1
4095	6
4096	2
4097	5
4098	2
4099	9999
4100	6
4101	1
4102	1
4103	1
4104	5
4105	0
4106	1
4107	6
4108	3
4109	9999
4110	6
4111	6
4112	6
4113	4
4114	3
4115	2
4116	1
4117	6
4118	9999
4119	5
4120	6
4121	4
4122	4
4123	9999
4124	9999
4125	6
4126	0
4127	1
4128	6
4129	1
4130	1
4131	1
4132	6
4133	3
4134	1
4135	3
4136	5
4137	3
4138	3
4139	6
4140	9999
4141	3
4142	4
4143	5
4144	6
4145	9999
4146	5
4147	1
4148	1
4149	5
4150	6
4151	5
4152	3
4153	9999
4154	2
4155	3
4156	9999
4157	9999
4158	3
4159	5
4160	9999
4161	5
4162	3
4163	9999
4164	5
4165	3
4166	5
4167	0
4168	0
4169	4
4170	0
4171	5
4172	1
4173	1
4174	3
4175	1
4176	6
4177	6
4178	5
4179	6
4180	6
4181	9999
4182	6
4183	4
4184	0
4185	1
4186	9999
4187	5
4188	6
4189	2
4190	3
4191	6
4192	6
4193	1
4194	3
4195	6
4196	5
4197	6
4198	1
4199	9999
4200	6
4201	5
4202	6
4203	9999
4204	9999
4205	5
4206	6
4207	1
4208	6
4209	5
4210	9999
4211	5
4212	3
4213	9999
4214	9999
4215	6
4216	9999
4217	5
4218	5
4219	5
4220	3
4221	3
4222	3
4223	3
4224	6
4225	5
4226	6
4227	5
4228	3
4229	1
4230	9999
4231	6
4232	1
4233	1
4234	6
4235	9999
4236	6
4237	6
4238	2
4239	9999
4240	3
4241	9999
4242	6
4243	4
4244	6
4245	6
4246	6
4247	6
4248	9999
4249	3
4250	2
4251	5
4252	5
4253	5
4254	2
4255	1
4256	9999
4257	3
4258	2
4259	5
4260	5
4261	3
4262	2
4263	6
4264	1
4265	6
4266	6
4267	6
4268	6
4269	9999
4270	5
4271	9999
4272	3
4273	3
4274	0
4275	5
4276	6
4277	6
4278	9999
4279	3
4280	0
4281	6
4282	9999
4283	5
4284	9999
4285	3
4286	6
4287	9999
4288	0
4289	9999
4290	6
4291	6
4292	6
4293	5
4294	3
4295	6
4296	0
4297	5
4298	3
4299	3
4300	3
4301	9999
4302	6
4303	6
4304	6
4305	0
4306	2
4307	6
4308	6
4309	9999
4310	1
4311	9999
4312	4
4313	5
4314	5
4315	6
4316	1
4317	9999
4318	5
4319	6
4320	9999
4321	0
4322	5
4323	1
4324	5
4325	6
4326	5
4327	0
4328	5
4329	2
4330	6
4331	5
4332	3
4333	6
4334	6
4335	9999
4336	6
4337	0
4338	6
4339	6
4340	6
4341	3
4342	3
4343	6
4344	3
4345	9999
4346	6
4347	6
4348	6
4349	5
4350	3
4351	0
4352	0
4353	6
4354	3
4355	5
4356	9999
4357	6
4358	9999
4359	6
4360	2
4361	6
4362	5
4363	6
4364	6
4365	5
4366	1
4367	6
4368	9999
4369	6
4370	5
4371	5
4372	6
4373	6
4374	9999
4375	2
4376	3
4377	6
4378	3
4379	0
4380	5
4381	9999
4382	6
4383	6
4384	3
4385	6
4386	6
4387	5
4388	6
4389	5
4390	5
4391	6
4392	6
4393	9999
4394	5
4395	1
4396	5
4397	0
4398	5
4399	9999
4400	5
4401	5
4402	5
4403	1
4404	5
4405	5
4406	3
4407	9999
4408	6
4409	3
4410	0
4411	3
4412	0
4413	3
4414	9999
4415	5
4416	3
4417	3
4418	9999
4419	1
4420	1
4421	0
4422	9999
4423	6
4424	6
4425	3
4426	5
4427	9999
4428	9999
4429	6
4430	5
4431	0
4432	5
4433	9999
4434	3
4435	5
4436	9999
4437	9999
4438	5
4439	0
4440	5
4441	6
4442	3
4443	6
4444	9999
4445	6
4446	6
4447	0
4448	6
4449	6
4450	2
4451	6
4452	9999
4453	6
4454	9999
4455	5
4456	6
4457	9999
4458	9999
4459	1
4460	2
4461	6
4462	3
4463	9999
4464	0
4465	5
4466	3
4467	9999
4468	3
4469	9999
4470	5
4471	9999
4472	3
4473	1
4474	5
4475	1
4476	6
4477	2
4478	6
4479	9999
4480	5
4481	5
4482	5
4483	3
4484	9999
4485	9999
4486	5
4487	5
4488	5
4489	5
4490	1
4491	3
4492	5
4493	9999
4494	0
4495	5
4496	9999
4497	6
4498	3
4499	6
4500	6
4501	5
4502	6
4503	6
4504	9999
4505	6
4506	9999
4507	6
4508	5
4509	6
4510	5
4511	2
4512	5
4513	1
4514	1
4515	0
4516	6
4517	5
4518	6
4519	1
4520	9999
4521	5
4522	1
4523	6
4524	6
4525	6
4526	5
4527	6
4528	5
4529	1
4530	9999
4531	3
4532	5
4533	6
4534	5
4535	9999
4536	6
4537	4
4538	5
4539	0
4540	3
4541	9999
4542	9999
4543	6
4544	3
4545	6
4546	5
4547	5
4548	6
4549	9999
4550	9999
4551	5
4552	9999
4553	2
4554	6
4555	5
4556	9999
4557	9999
4558	1
4559	5
4560	6
4561	6
4562	6
4563	6
4564	6
4565	5
4566	3
4567	9999
4568	3
4569	5
4570	9999
4571	6
4572	5
4573	3
4574	0
4575	9999
4576	5
4577	5
4578	6
4579	5
4580	6
4581	1
4582	1
4583	5
4584	2
4585	9999
4586	3
4587	6
4588	6
4589	3
4590	6
4591	9999
4592	5
4593	5
4594	6
4595	3
4596	3
4597	6
4598	0
4599	5
4600	3
4601	9999
4602	6
4603	1
4604	6
4605	6
4606	9999
4607	5
4608	6
4609	3
4610	1
4611	3
4612	5
4613	1
4614	3
4615	6
4616	5
4617	9999
4618	6
4619	5
4620	6
4621	5
4622	9999
4623	5
4624	6
4625	5
4626	1
4627	5
4628	5
4629	2
4630	3
4631	5
4632	6
4633	5
4634	1
4635	9999
4636	5
4637	6
4638	5
4639	3
4640	1
4641	9999
4642	5
4643	0
4644	6
4645	3
4646	2
4647	6
4648	1
4649	6
4650	5
4651	2
4652	5
4653	3
4654	6
4655	6
4656	2
4657	1
4658	9999
4659	5
4660	2
4661	9999
4662	5
4663	6
4664	9999
4665	1
4666	1
4667	3
4668	6
4669	6
4670	1
4671	9999
4672	3
4673	9999
4674	6
4675	3
4676	5
4677	6
4678	3
4679	6
4680	6
4681	9999
4682	9999
4683	5
4684	1
4685	0
4686	1
4687	1
4688	3
4689	5
4690	9999
4691	6
4692	6
4693	5
4694	6
4695	9999
4696	5
4697	5
4698	9999
4699	6
4700	1
4701	5
4702	6
4703	3
4704	9999
4705	6
4706	6
4707	6
4708	5
4709	1
4710	9999
4711	3
4712	5
4713	5
4714	2
4715	6
4716	6
4717	9999
4718	5
4719	1
4720	2
4721	6
4722	5
4723	5
4724	5
4725	0
4726	6
4727	6
4728	3
4729	6
4730	6
4731	6
4732	0
4733	2
4734	9999
4735	6
4736	3
4737	3
4738	9999
4739	9999
4740	3
4741	5
4742	6
4743	5
4744	9999
4745	5
4746	5
4747	1
4748	1
4749	5
4750	5
4751	9999
4752	6
4753	9999
4754	6
4755	1
4756	9999
4757	5
4758	3
4759	2
4760	9999
4761	4
4762	2
4763	1
4764	6
4765	5
4766	6
4767	5
4768	5
4769	9999
4770	6
4771	6
4772	6
4773	9999
4774	2
4775	5
4776	9999
4777	9999
4778	3
4779	5
4780	5
4781	6
4782	1
4783	4
4784	5
4785	5
4786	9999
4787	6
4788	9999
4789	1
4790	3
4791	3
4792	6
4793	1
4794	6
4795	9999
4796	3
4797	9999
4798	9999
4799	1
4800	2
4801	1
4802	6
4803	3
4804	5
4805	6
4806	5
4807	1
4808	3
4809	3
4810	5
4811	5
4812	5
4813	1
4814	9999
4815	6
4816	1
4817	0
4818	9999
4819	6
4820	5
4821	4
4822	2
4823	9999
4824	9999
4825	3
4826	5
4827	5
4828	9999
4829	5
4830	6
4831	9999
4832	6
4833	6
4834	5
4835	5
4836	5
4837	4
4838	5
4839	5
4840	3
4841	6
4842	5
4843	4
4844	5
4845	9999
4846	5
4847	5
4848	3
4849	6
4850	5
4851	6
4852	9999
4853	5
4854	6
4855	1
4856	5
4857	3
4858	6
4859	6
4860	0
4861	3
4862	3
4863	5
4864	9999
4865	6
4866	3
4867	3
4868	0
4869	3
4870	6
4871	6
4872	6
4873	1
4874	5
4875	5
4876	2
4877	1
4878	9999
4879	3
4880	6
4881	5
4882	1
4883	6
4884	6
4885	6
4886	9999
4887	0
4888	9999
4889	1
4890	0
4891	0
4892	5
4893	6
4894	6
4895	6
4896	3
4897	6
4898	6
4899	9999
4900	9999
4901	6
4902	9999
4903	3
4904	6
4905	0
4906	9999
4907	2
4908	6
4909	5
4910	9999
4911	5
4912	3
4913	6
4914	5
4915	5
4916	6
4917	6
4918	1
4919	3
4920	9999
4921	1
4922	6
4923	5
4924	0
4925	9999
4926	9999
4927	6
4928	5
4929	2
4930	6
4931	9999
4932	3
4933	9999
4934	5
4935	6
4936	6
4937	5
4938	2
4939	2
4940	6
4941	0
4942	3
4943	1
4944	2
4945	2
4946	9999
4947	1
4948	1
4949	9999
4950	1
4951	2
4952	1
4953	9999
4954	6
4955	5
4956	9999
4957	6
4958	1
4959	4
4960	9999
4961	1
4962	0
4963	3
4964	1
4965	1
4966	3
4967	9999
4968	5
4969	0
4970	6
4971	9999
4972	3
4973	3
4974	9999
4975	5
4976	3
4977	9999
4978	3
4979	5
4980	3
4981	5
4982	1
4983	5
4984	6
4985	9999
4986	9999
4987	4
4988	5
4989	6
4990	6
4991	3
4992	6
4993	9999
4994	6
4995	5
4996	6
4997	3
4998	3
4999	3
5000	9999
5001	1
5002	6
5003	5
5004	1
5005	1
5006	3
5007	3
5008	5
5009	6
5010	5
5011	6
5012	4
5013	9999
5014	0
5015	5
5016	9999
5017	1
5018	5
5019	9999
5020	6
5021	6
5022	0
5023	4
5024	0
5025	6
5026	4
5027	0
5028	2
5029	3
5030	6
5031	1
5032	3
5033	6
5034	9999
5035	6
5036	3
5037	5
5038	6
5039	2
5040	6
5041	5
5042	6
5043	0
5044	9999
5045	5
5046	6
5047	5
5048	5
5049	5
5050	6
5051	6
5052	3
5053	1
5054	3
5055	5
5056	6
5057	1
5058	6
5059	5
5060	3
5061	5
5062	5
5063	3
5064	0
5065	6
5066	9999
5067	1
5068	5
5069	9999
5070	6
5071	9999
5072	3
5073	5
5074	6
5075	3
5076	6
5077	4
5078	0
5079	6
5080	9999
5081	5
5082	9999
5083	6
5084	3
5085	3
5086	3
5087	9999
5088	5
5089	5
5090	5
5091	0
5092	0
5093	6
5094	0
5095	1
5096	5
5097	9999
5098	5
5099	3
5100	3
5101	6
5102	6
5103	9999
5104	5
5105	9999
5106	2
5107	9999
5108	5
5109	0
5110	5
5111	6
5112	1
5113	3
5114	3
5115	2
5116	6
5117	9999
5118	1
5119	2
5120	5
5121	3
5122	5
5123	5
5124	3
5125	5
5126	5
5127	5
5128	3
5129	5
5130	6
5131	9999
5132	9999
5133	2
5134	6
5135	9999
5136	6
5137	5
5138	5
5139	5
5140	5
5141	4
5142	5
5143	2
5144	6
5145	5
5146	9999
5147	5
5148	6
5149	0
5150	3
5151	9999
5152	2
5153	5
5154	9999
5155	3
5156	1
5157	3
5158	2
5159	6
5160	3
5161	5
5162	6
5163	5
5164	1
5165	9999
5166	6
5167	5
5168	0
5169	5
5170	6
5171	5
5172	9999
5173	5
5174	6
5175	6
5176	9999
5177	9999
5178	6
5179	1
5180	9999
5181	1
5182	2
5183	2
5184	5
5185	3
5186	9999
5187	5
5188	1
5189	6
5190	6
5191	5
5192	5
5193	5
5194	0
5195	4
5196	1
5197	6
5198	6
5199	5
5200	3
5201	3
5202	9999
5203	5
5204	4
5205	0
5206	6
5207	1
5208	5
5209	5
5210	3
5211	2
5212	1
5213	9999
5214	6
5215	9999
5216	6
5217	9999
5218	5
5219	5
5220	4
5221	5
5222	6
5223	1
5224	1
5225	6
5226	9999
5227	5
5228	1
5229	0
5230	9999
5231	1
5232	6
5233	6
5234	6
5235	6
5236	9999
5237	6
5238	9999
5239	5
5240	3
5241	5
5242	5
5243	1
5244	6
5245	0
5246	1
5247	1
5248	5
5249	6
5250	1
5251	6
5252	6
5253	4
5254	2
5255	9999
5256	3
5257	5
5258	6
5259	9999
5260	9999
5261	5
5262	5
5263	3
5264	0
5265	5
5266	6
5267	6
5268	6
5269	6
5270	6
5271	5
5272	1
5273	0
5274	6
5275	6
5276	9999
5277	6
5278	3
5279	9999
5280	3
5281	5
5282	5
5283	1
5284	6
5285	5
5286	6
5287	6
5288	0
5289	2
5290	3
5291	6
5292	5
5293	5
5294	9999
5295	3
5296	5
5297	0
5298	9999
5299	5
5300	6
5301	6
5302	6
5303	6
5304	2
5305	4
5306	3
5307	9999
5308	6
5309	1
5310	6
5311	6
5312	9999
5313	0
5314	3
5315	3
5316	5
5317	9999
5318	1
5319	5
5320	9999
5321	6
5322	3
5323	2
5324	3
5325	9999
5326	5
5327	9999
5328	9999
5329	6
5330	6
5331	6
5332	5
5333	9999
5334	4
5335	6
5336	1
5337	1
5338	5
5339	6
5340	6
5341	9999
5342	3
5343	1
5344	6
5345	6
5346	4
5347	3
5348	6
5349	5
5350	6
5351	3
5352	5
5353	5
5354	9999
5355	6
5356	5
5357	2
5358	1
5359	6
5360	1
5361	1
5362	6
5363	9999
5364	9999
5365	1
5366	2
5367	5
5368	1
5369	2
5370	2
5371	6
5372	3
5373	2
5374	3
5375	1
5376	9999
5377	3
5378	5
5379	3
5380	1
5381	2
5382	3
5383	9999
5384	3
5385	9999
5386	6
5387	5
5388	9999
5389	5
5390	6
5391	5
5392	5
5393	2
5394	5
5395	3
5396	9999
5397	9999
5398	6
5399	3
5400	6
5401	9999
5402	5
5403	5
5404	1
5405	3
5406	1
5407	5
5408	0
5409	6
5410	1
5411	9999
5412	6
5413	6
5414	5
5415	3
5416	5
5417	6
5418	5
5419	6
5420	1
5421	3
5422	9999
5423	9999
5424	3
5425	0
5426	1
5427	9999
5428	6
5429	2
5430	1
5431	1
5432	5
5433	3
5434	6
5435	5
5436	5
5437	9999
5438	5
5439	9999
5440	2
5441	6
5442	3
5443	9999
5444	9999
5445	9999
5446	6
5447	6
5448	9999
5449	2
5450	6
5451	6
5452	6
5453	2
5454	6
5455	2
5456	9999
5457	6
5458	6
5459	5
5460	3
5461	9999
5462	3
5463	6
5464	1
5465	5
5466	5
5467	0
5468	5
5469	3
5470	1
5471	5
5472	6
5473	6
5474	0
5475	1
5476	6
5477	6
5478	3
5479	5
5480	2
5481	6
5482	5
5483	6
5484	9999
5485	5
5486	6
5487	5
5488	1
5489	6
5490	1
5491	6
5492	9999
5493	0
5494	6
5495	6
5496	6
5497	1
5498	1
5500	6
5501	5
5502	6
5503	6
5504	6
5505	5
5506	2
5507	6
5508	3
5509	3
5510	6
5511	3
5512	1
5513	6
5514	4
5515	9999
5516	9999
5517	6
5518	9999
5519	5
5520	1
5521	9999
5522	2
5523	0
5524	3
5525	3
5526	9999
5527	9999
5528	6
5529	6
5530	0
5531	6
5532	6
5533	5
5534	5
5535	6
5536	3
5537	9999
5538	9999
5539	6
5540	3
5541	5
5542	1
5543	6
5544	9999
5545	9999
5546	5
5547	6
5548	0
5549	5
5550	6
5551	5
5552	6
5553	5
5554	1
5555	2
5556	6
5557	5
5558	6
5559	6
5560	6
5561	1
5562	3
5563	3
5564	6
5565	1
5566	3
5567	2
5568	3
5569	9999
5570	3
5571	9999
5572	2
5573	4
5574	9999
5575	4
5576	6
5577	2
5578	6
5579	6
5580	1
5581	4
5582	9999
5583	3
5584	6
5585	3
5586	5
5587	3
5588	5
5589	5
5590	2
5591	1
5592	6
5593	5
5594	9999
5595	1
5596	6
5597	5
5598	6
5599	6
5600	1
5601	5
5602	6
5603	6
5604	6
5605	9999
5606	6
5607	3
5608	0
5609	3
5610	9999
5611	5
5612	1
5613	0
5614	6
5615	6
